htid,author,title,year,authgender,female_category,intl_intensity
uiuo.ark:/13960/t2697q61t,"Oliphant,",At his gates,1872,f,,62.287130418649035
uiuo.ark:/13960/t3223712c,"Chorley, Henry Fothergill,",Sketches of a sea port town,1834,m,high_female,62.255425115617214
njp.32101067707289,"Blackmore, R. D.",Cradock Nowell,1866,m,,62.24444897564953
uc2.ark:/13960/t7kp87c36,"Milne, A. A.",The holiday round,1912,m,mixed,62.23761188625228
mdp.39015010908419,"Hartley, L. P. (Leslie Poles),",My sisters' keeper | $c: [by] L. P. Hartley.,1970,m,,62.23062207573697
uiuo.ark:/13960/t1kh1812m,"Yates, Edmund Hodgson,",Wrecked in port,1869,m,,62.228781637553155
uc2.ark:/13960/t1kh0kw82,"Burke, Thomas,",Whispering windows;,1921,m,,62.21981142611
uiuo.ark:/13960/t0ks72319,"Dowling, Richard,",An isle of Surrey,1889,m,mixed,62.19048715881607
mdp.39015063561586,"Ferrier, Susan,",Marriage,1818,f,high_female,62.18684481717067
uiuo.ark:/13960/t96693c56,"Spender, John Kent,",A modern Quixote,1894,f,mixed,62.182817483401195
nyp.33433075767610,"Wicks, Frederick,",The veiled hand,1893,m,,62.144461972369605
inu.32000009080054,"Mitchison, Naomi,",Men and herring : | a documentary / | $c: by Naomi Mitchison and Denis MacIntosh.,1949,f,high_male,62.14000621400062
uiuo.ark:/13960/t74t70364,"Fuller,",Crown-Harden,1873,f,,62.13168150923504
uc1.32106013217986,"Hocking, Mary.",The meeting place / | $c: Mary Hocking,1996,f,high_female,62.1200692195057
mdp.39015067683600,"Govinden, Niven,",Graffiti my soul / | $c: Niven Govinden.,2007,u,high_male,62.119660872666216
uiuo.ark:/13960/t3dz0kv1q,,The curse of Ulrica; or The white cross knights of Riddarholmen,1815,u,,62.11747510733535
nyp.33433082524681,"Ballantyne, R. M.",Three little kittens,1859,m,high_male,62.11180124223603
uc1.b3630362,"Holmes, John Henry.","Way back in Papua, | $c: by J. H. Holmes.",1926,m,high_male,62.11127277058819
inu.30000007046091,"Wilson, Colin,","Adrift in Soho, | a novel.",1961,m,,62.11022663894944
mdp.39015037461632,"Irish, William.",After-dinner story / | $c: William Irish.,1940,m,,62.10697927179567
njp.32101063883076,"Norris, W. E.",My friend Jim,1886,f,,62.10571045664041
uiuo.ark:/13960/t16m3w88g,Oliphant,Phoebe junior,1876,f,,62.10333388872899
wu.89087899555,"Beresford, J. D.",The Jervaise comedy,1919,m,,62.09133762481627
wu.89098869100,"Pansy,",The Randolphs,1889,f,high_female,62.08525017302448
inu.30000110600941,"Schreiber, Claudia,",Emma's luck / | $c: Claudia Schreiber ; translated from the German by Anthea Bell.,2008,f,,62.0826202221551
uc2.ark:/13960/t05x2601c,"Rowe, Richard,",The boys of Axleford,1880,m,high_male,62.078955234175616
njp.32101063693764,"Pardoe,",The rival beauties,1848,f,high_female,62.069967380251185
uc1.32106013189789,"Byatt, A. S. (Antonia Susan),",The virgin in the garden / | $c: by A. S. Byatt.,1978,f,mixed,62.068091318772105
uiuo.ark:/13960/t5q81xt36,"Robertson, Anne J.",Society in a garrison town,1869,f,high_female,62.063196524461
mdp.39015041614374,"Pak, Kyŏng-ni,",Land : | a novel / | $c: Park Kyong-ni ; translated from the Korean by Agnita Tennant,1996,u,high_male,62.05969222989667
njp.32101067179364,"Trollope, Frances Milton,","The Laurringtons, or, Superior people",1844,f,high_female,62.04369030098404
uiuo.ark:/13960/t7dr37725,"Fothergill, Caroline.",Diana Wentworth,1889,f,high_female,62.03901564761839
uiuo.ark:/13960/t15m6gr74,"Boyle, Frederick,",The treasure of Thorburns,1887,m,mixed,62.02605094139539
uc1.b3796975,"Barker, A. L. (Audrey Lillian),","Lost upon the roundabouts,",1964,f,,62.02123955431756
uc2.ark:/13960/t75t3j897,"Fitzpatrick, James Percy,",Jock of the bushveld,1908,m,high_male,62.01955247996604
uiuo.ark:/13960/t0jt09n65,,Theodore,1807,u,mixed,62.01443558250502
dul1.ark:/13960/t9q24kn9w,"Collins, Mortimer,",Transmigration,1874,m,,62.00781298443602
uiuo.ark:/13960/t9z03px4d,"Oliphant,",Madam,1885,f,,61.999163011299345
mdp.39015063930971,"Hodgetts, J. Frederick.","Richard IV, Plantagenet",1888,m,high_male,61.98366221679482
nyp.33433043292097,"Pettman, Grace.",A gentleman in khaki,1917,f,high_female,61.968245461244734
njp.32101063581209,"Hook, Theodore Edward,",Peregrine Bunce;,1842,m,,61.967207623641315
mdp.39015064708053,"Trewavas, Ed.",Shawnie / | $c: Ed Trewavas.,2006,m,mixed,61.963532937173035
uiuo.ark:/13960/t43r17n3n,"Gaskell, Elizabeth Cleghorn,",Sylvia's lovers,1863,f,,61.96276960396561
mdp.39015025279178,"Bowen, John,",The precious gift / | $c: John Bowen.,1992,m,high_female,61.959537727970705
uc1.$b119570,"Langley, Christopher,",One way once.,1968,m,,61.94845421074164
nyp.33433074858162,"Henry, Alexander.",Rolando: a romance,1821,m,,61.94827319188477
uc1.$b301221,"McClinchey, Florence E.","Joe Pete, | $c: by Florence E. McClinchey.",1930,f,mixed,61.94160691226338
uc1.32106017645752,"More, Veronica",Into the rising sun / | $c: Veronica More,2005,f,,61.92647638349378
mdp.39015000537509,"Spencer, Colin.",Panic. -,1971,m,high_female,61.924199724500504
umn.31951002097653z,"Eliot, Elizabeth.",Henry.,1950,f,mixed,61.9239779963465
uc1.32106013706525,"Faqīh, Aḥmad Ibrāhīm",Gardens of the night : | a trilogy / | $c: Ahmad Faqih,1995,u,high_female,61.920657755678775
uiuo.ark:/13960/t3rv0w958,,"The count, or, Sublinary life",1848,u,,61.89310373284185
njp.32101013133473,"Roche, Regina Maria,",The monastery of St. Columb;,1813,f,high_female,61.88451810794814
mdp.39015008708953,"Davies, Rhys,",The best of Rhys Davies / | $c: Rhys Davies.,1979,m,,61.87107468889355
mdp.39015000549371,"Pohl, Frederik.",Rogue star | $c: [by] Frederick Pohl [and] Jack Williamson.,1972,m,mixed,61.860647575364375
uiuo.ark:/13960/t50g40536,,Concealment,1821,u,,61.83467106379884
uiuo.ark:/13960/t2988m284,"Ellis, Sarah Stickney,",Northern roses,1868,f,,61.828299176228846
mdp.39015031228524,"Davies, W. H.",A poet's pilgrimage,1918,m,mixed,61.82723251795367
uc1.b3327366,"Merriman, Henry Seton,",The money-spinner,1897,f,high_female,61.82698748003504
mdp.39015024986732,"Poliakoff, Stephen,",Close my eyes / | $c: Stephen Poliakoff.,1991,m,high_female,61.817432515969486
hvd.hwadap,"Scott, Walter,",The Waverley novels,1829,m,,61.78711088347439
uc1.b4102789,"Gissing, George,",Thyrza;,1892,m,high_female,61.78272791902231
njp.32101068175320,"Caine, Hall,",The Christian;,1897,m,,61.74408891148802
uc2.ark:/13960/t6ww79471,"Booth, Edward C.",Fondie,1916,m,high_female,61.720267289904214
uiuo.ark:/13960/t5n87wh6v,"Stanhope, Louisa Sidney.",The confessional of Valombre,1812,f,mixed,61.69324221716021
uc2.ark:/13960/t3jw8c05j,"Linton, E. Lynn",With a silken thread and other stories,1880,f,,61.69274388323007
mdp.39015080836201,"Reynolds, Alastair,",Zima blue and other stories / | $c: Alastair Reynolds ; with an introduction by Paul McAuley.,2009,m,,61.68080185042406
uc2.ark:/13960/t5fb4zq43,"Lytton, Edward Bulwer Lytton,",Novels of Sir Edward Bulwer Lytton,1859,m,high_male,61.66356743007449
mdp.39015005260487,,Slaves of love and other Norwegian short stories / | $c: selected and edited by James McFarlane ; translated by James McFarlane and Janet Garton.,1982,u,mixed,61.662868025851566
uc2.ark:/13960/t3jw88p4s,"Aulnoy,",[Fairy Tales,1854,f,mixed,61.66142929214658
uc2.ark:/13960/t47p8wp8k,"Coke, Desmond,","Youth, youth-- !",1919,u,high_male,61.65760299902581
uc1.b3578383,"Ferrier, Susan,",The inheritance,1824,f,high_female,61.641525453297824
nyp.33433074813605,"Carleton, Henry Guy,",The Thompson Street Poker Club,1884,m,high_male,61.63961372508732
inu.30000047623198,"Markandaya, Kamala,",Two virgins : | a novel / | $c: by Kamala Markandaya.,1974,u,high_female,61.63216473915093
mdp.39015022251097,"Saʻdāwī, Nawāl.",Searching / | $c: Nawal El Saadawi ; translated by Shirley Eber.,1991,f,high_male,61.62607845637298
mdp.39015014575883,"Banville, John.",The book of evidence / | $c: John Banville.,1989,m,,61.61940537273814
uc2.ark:/13960/t8rb6z708,"Caffyn, Kathleen Mannington Hunt.","""Whoso breaketh an hedge,""",1909,f,high_female,61.615618842916
mdp.39015047458438,"Barker, Pat.",Another world / | $c: Pat Barker.,1998,u,high_male,61.61506928551671
mdp.39015031234167,"Hocking, Mary.",Family circle.,1972,f,,61.594931617055515
uiuo.ark:/13960/t6c257z78,"De Merle, William Henry,","Melton de Mowbray, or, The banker's son",1838,m,,61.59311303052441
uva.x000440380,"D'Arcy, Ella.",The bishop's dilemma,1898,f,,61.55108740254411
mdp.39015004704550,,The Inner landscape.,1969,u,,61.53940829858921
mdp.39015048891561,"Roe, Sue.","Estella, her expectations : | a novel / | $c: by Sue Roe.",1982,f,high_female,61.52843880634829
mdp.39015062880599,"Fleming, Laurence.",On Torquemada's sofa : | a novel / | $c: Laurence Fleming.,2005,m,,61.52509862111396
mdp.39015032424239,"Trumper, Henry.",The message of mysticism in spiritual healing / | $c: by Henry Trumper.,1950,m,high_male,61.48440931049626
uc1.$b391310,"Freeman, Gillian.",Jack would be a gentleman / | $c: by Gillian Freeman.,1959,f,,61.47890931860877
mdp.39015021852036,"Middleton, Stanley,",Beginning to end / | $c: Stanley Middleton.,1991,m,mixed,61.46635677378461
uiuo.ark:/13960/t79s2gq4b,"Holstein, Anthony Frederick,",The miseries of an heiress,1810,m,,61.43967020770573
uiuo.ark:/13960/t77s7zw0q,"Brooke, Laurence.",The queen of two worlds,1879,m,,61.43649700264362
mdp.39015030851763,"Blackmore, R. D.",Mary Anerley,1880,m,mixed,61.43068135774875
uc1.$b56506,"Driberg, Jack Herbert.",People of the small arrow / | $c: by J. H. Driberg ; with drawings by Pearl Binder.,1930,m,high_male,61.4298784472618
uc2.ark:/13960/t5db7w778,"Arthur, T. S.",Anna Lee: The maiden - the wife - the mother,1876,m,high_female,61.425061425061415
uc1.b3606688,"Kasack, Hermann,",The city beyond the river; | $c: a translation of the German novel Die Stadt hinter dem Strom made by Peter de Mendelssohn.,1953,m,,61.41829005181184
mdp.39015082767214,"Morrall, Clare.",The language of others / | $c: Clare Morrall.,2008,f,,61.417855343698456
mdp.39015028403825,"Bakr, Salwá.",The wiles of men and other stories / | $c: Salwa Bakr ; translated from the Arabic by Denys Johnson-Davies.,1992,u,mixed,61.41442136591971
mdp.39015006945078,"Hogg, James,",Winter evening tales,1821,m,,61.41391583501988
uc2.ark:/13960/t8mc8tn6r,"Oliphant,",The Melvilles,1852,f,,61.40243153628883
mdp.39015063928157,"[Hawker, Mary Elizabeth]",Cecilia de Noël,1891,f,high_female,61.39605176159441
uiuo.ark:/13960/t2q537n1m,"Noble, Frances.",Violet Mortimer,1879,u,,61.38520090499325
uc1.$b311939,"Ramuz, C. F. (Charles Ferdinand),","Beauty on earth, translated from the French.",1929,m,high_female,61.34383903376637
uc2.ark:/13960/t0cv4j94x,"Gilchrist, Murray,",A Peakland faggot;,1897,m,high_female,61.33464180569186
uc1.b3461266,"Zand, Herbert,","The last sortie, | the story of the cauldron. | $c: Translated from the German by C.M. Woodhouse.",1955,m,mixed,61.32991563205197
mdp.39015028870825,"Saer, Juan José,",Nobody nothing never / | $c: Juan José Saer ; translated by Helen Lane.,1993,m,high_female,61.324383689943915
mdp.39015022246717,"Dathorne, O. R.,",Dumplings in the soup / | $c: by O.R. Dathorne.,1963,u,mixed,61.305813834678666
mdp.39015043786915,"Darling, Julia,",Crocodile soup / | $c: Julia Darling.,1998,f,,61.278264599546546
mdp.39015063869757,"Gleig, G. R.",Allan Breck,1834,m,,61.276178545167355
mdp.39015050631657,"Cassola, Carlo,",Portrait of Helena / | $c: by Carlo Cassola ; translated by Sebastian Roberts.,1975,m,high_female,61.264677995769816
mdp.39015015392650,"Tusquets, Esther.",Love is a solitary game / | $c: Esther Tusquets ; translated by Bruce Penman.,1985,f,,61.25306265313266
mdp.39015004288315,"McCracken, L. A. M. Priestley,",The feminine in fiction,1918,u,high_female,61.2369871402327
uc1.b3326164,"Moreland, Olivia.","The charms of dandyism, or, Living in style",1819,f,,61.22068726875881
uiuo.ark:/13960/t6m04fn3w,"Craik, Dinah Maria Mulock,",The Ogilvies,1849,f,,61.20783460282915
nyp.33433074871439,"Keary, Annie,",A York and a Lancaster rose,1876,f,high_female,61.18562619019793
mdp.39015054263267,"Hammick, Georgina",Green man running / | $c: Georgina Hammick,2002,f,,61.1586789725342
dul1.ark:/13960/t6pz5w17s,"Corbett, Julian Stafford,",Kophetua the Thirteenth,1889,u,,61.1586789725342
mdp.39015063913522,"Byron, Medora Gordon.",The Englishman,1812,f,mixed,61.13023003079152
umn.31951002071214v,"Hilton, Harold H.",My golfing reminiscences,1907,m,high_male,61.11068673134215
nnc1.0037105930,,The orphans of Llangloed,1802,u,mixed,61.10896693683263
uc2.ark:/13960/t70v8gg5v,"Ingelow, Jean,",Fated to be free,1875,f,,61.09761872031037
uiuo.ark:/13960/t0wq0m85j,"Nugent, Norman.",The amusements of a man of fashion,1873,m,,61.091501493347806
uc2.ark:/13960/t1td9pw00,"Delagreve, C. J.",The curious friends,1918,u,,61.04940717812504
njp.32101066458470,"Coxe, Eliza A.",Liberality and prejudice : a tale,1813,f,,61.04328523862375
uiuo.ark:/13960/t0xp7n379,"Smart, Hawley,",Sunshine and snow,1878,m,mixed,61.04012370798404
nyp.33433034410146,"Broughton, Rhoda,",Nancy,1874,f,,61.03181919323564
njp.32101066384825,"Forster, E. M.",The longest journey,1907,m,,61.03039652804856
nyp.33433074889886,"Williams, Robert Folkestone",The youth of Shakspeare,1839,m,,61.0038522803014
mdp.39076002274244,"Andersen, H. C.",Stories & fairy tales,1893,f,,60.99992961546583
mdp.39015053602143,"Troyat, Henri,",The web / | $c: Henri Troyat ; translated from the French by Anthea Bell.,1984,m,mixed,60.99117755524666
njp.32101065768515,"Southey, Caroline Bowles,",Chapters on churchyards,1829,f,mixed,60.99012257527074
njp.32101065863696,"Manning, Anne,",The old Chelsea bun-house,1855,f,high_female,60.98830809508226
uc2.ark:/13960/t5p846q7x,"Sutcliffe, Halliwell,",Red o' the feud,1905,m,,60.97128677773838
uc1.32106010884085,"Dimitrova, Blaga.",Journey to oneself; | $c: translated from the Bulgarian by Radost Pridham.,1969,u,high_male,60.967348597750984
mdp.39015063953999,"Russell, William Clark,",A tale of two tunnels,1897,m,high_female,60.960466008895715
uc1.b3325386,"Pardoe,",Speculation,1834,f,,60.95984039605424
uc1.$b120275,"Baldwin, Michael,",The Great Cham; | a fiction.,1967,m,high_male,60.95967952625621
uiuo.ark:/13960/t5db8d137,"Du Bois, Edward,",Old Nick;,1801,m,,60.95522740232416
mdp.39015013111151,"Zhang, Xianliang.",Half of man is woman / | $c: Zhang Xianliang ; translated by Martha Avery.,1988,u,high_male,60.94670549197533
mdp.39015082664676,"Mower, John.",First class! / | $c: John Mower.,2008,m,high_female,60.940604990064024
uc1.b3834693,"De la Mare, Walter,",Ding dong bell / | $c: by Walter de la Mare.,1924,m,mixed,60.93743478442338
mdp.39015061187947,"Maguire, Susie.",Furthermore / | $c: Susie Maguire.,2005,f,,60.93454347198616
uc2.ark:/13960/t8tb18z04,"Thomson, W. R.",In Dickens street,1912,u,mixed,60.93338872732308
mdp.39015056907184,"Flusfeder, D. L.,",The gift / | $c: David Flusfeder.,2003,u,mixed,60.92157731501993
uiuo.ark:/13960/t5db8dp09,"Gifford, George,",Trials of an heiress,1869,f,high_female,60.89432366155921
uiuo.ark:/13960/t0zp4jn7d,"Macleod, Norman,",The starling,1867,m,mixed,60.885117394116975
mdp.39015012979574,"Holme, Constance.","Crump folk going home, | $c: by Constance Holme.",1934,f,,60.864934189789906
mdp.49015001005249,"Snow, C. P. (Charles Percy),",Death under sail / | $c: C. P. Snow.,1961,m,,60.86297288928279
mdp.39015077136078,"Heaney, William.",Memoirs of a master forger / | $c: William Heaney.,2008,m,,60.85392373571499
uiuo.ark:/13960/t1wd4853s,"Church, A. B.,",Greymore,1860,f,high_female,60.85002808462834
uiuo.ark:/13960/t20c5n76x,"Ainsworth, William Harrison,","Guy Fawkes, or, The gunpowder treason",1841,m,mixed,60.84812931007583
uc1.b3578727,"Hardy, Thomas,",Tess of the D'Urbervilles,1892,m,high_female,60.84073941399565
uiuo.ark:/13960/t1wd4h96x,"Tabor, Eliza.",The last of her line,1879,f,high_female,60.83734306730822
pst.000068150914,"Vance, Jack,",The languages of Pao / | $c: Jack Vance.,1974,m,high_male,60.82180998551009
uc1.32106005850737,"(Herbert George), Wells, H. G.",The works of H. G. Wells.,1924,m,,60.81348645132091
uiuo.ark:/13960/t2m623v06,"St. Aubyn, Alan.",To his own master,1893,f,mixed,60.81271854570728
uiuo.ark:/13960/t79s28s8p,"Manning, Anne,",The lady of limited income,1872,f,high_female,60.8077293380403
uiuo.ark:/13960/t88g90r2j,"Goodrich, A. M.","Gwen, or, The cousins",1855,u,high_female,60.78970502964668
mdp.39015032707336,"Fell, Alison.",The pillow boy of the Lady Onogoro / | $c: translated by Arye Blower ; with an introduction by Sir Geoffrey Montague-Pollock ; edited by Alison Fell.,1994,f,high_female,60.7465628602953
mdp.39015067672892,"Sansom, C. J.",Sovereign / | $c: C.J. Sansom.,2006,u,high_male,60.68248428065434
uiuo.ark:/13960/t4pk0sb1f,"Grey,",Daughters,1847,f,high_female,60.660331032092216
uc1.b2838857,"Carter, Angela,",The magic toyshop / | $c: Angela Carter.,1968,f,high_female,60.639684157559955
uiuo.ark:/13960/t0ms43j07,"Fraser, James Baillie,",The highland smugglers,1832,m,mixed,60.63690405292736
inu.32000011184118,"Johnson, R. Brimley (Reginald Brimley),","Balls and assemblies | from Fanny Burney, Jane Austen, Maria Edgeworth, Susan Ferrier, and Mary Russell Mitford, | $c: selected with introduction, notes and tables by R. Brimley Johnson.",1928,m,high_female,60.63393827883248
mdp.39015046362615,"Canetti, Elias,","Auto da fé, | $c: by Elias Canetti, translated from the German under the personal supervision of the author by C. V. Wedgwood.",1971,m,,60.62917829395114
mdp.39015030722097,"Reynolds, George W. M.",Ellen Percy,1856,m,high_female,60.62248742548917
uiuo.ark:/13960/t45q5d02h,"Hatton, Joseph,",Bitter sweets,1865,m,,60.60714094725396
njp.32101068142304,"Wordsworth, Elizabeth,",Thornwell Abbas,1876,f,,60.59749126386165
mdp.39015010535030,"Huxley, Elspeth Joscelin Grant,","A man from nowhere, | a novel, | $c: by Elspeth Huxley.",1964,m,,60.58528574731153
uc2.ark:/13960/t2p55r43h,"Pinski, David,",Temptations,1919,m,high_male,60.57876015470883
mdp.39015001032708,"Waterhouse, Keith.","Maggie Muggins, or, Spring in Earl's court / | $c: Keith Waterhouse.",1981,m,high_female,60.53458298978217
mdp.39015000643042,"Croft-Cooke, Rupert,",Nasty piece of work.,1973,m,,60.525144637294176
mdp.39015056946208,"Mills, Magnus.",The scheme for full employment / | $c: Magnus Mills.,2003,m,high_male,60.5143721633888
uc1.b3327127,"Rowcroft, Charles,",The man without a profession,1844,m,,60.511930935716165
uiuo.ark:/13960/t11n8m91x,"Lyster, Annette.",Riding out the gale,1877,f,high_male,60.50451456762542
mdp.39015010860461,"(Charles Percy), Snow, C. P.",The masters.,1951,f,,60.50091844767764
uc1.b3346162,"Atiyah, Edward,",The thin line / | $c: by Edward Atiyah.,1951,m,mixed,60.48337324413065
uc1.$b120267,"Blake, Katherine.",Are you trying to annoy me? | $c: [by] Katherine Blake.,1969,f,high_female,60.47371073408366
mdp.39015059465396,"Gorky, Maksim,",The man who was afraid (Foma Gordyéeff),1905,m,high_female,60.46584993953415
mdp.39015017716385,"Flett, Una.",Revisiting empty houses | $c: Una Flett.,1988,f,mixed,60.461350850045626
