htid,author,title,year,authgender,female_category,urban_others
dul1.ark:/13960/t14m9s97v,"Trollope, Frances Milton,",The young heiress,1864,f,high_female,4.639055694440865
coo.31924014412450,"Marie, de France,","Lays of Marie de France, | and other French legends. | $c: Translated with an introduction by Eugene Mason.",1959,m,high_male,4.632095791740973
uiuo.ark:/13960/t58d08q7w,"Edmonds,","Mary Myles, a study",1888,f,,4.630129797972003
nyp.33433075771596,"Prest, Thomas Peckett.",Angelina;,1841,m,mixed,4.620736545405338
inu.30000022249449,"Ekwensi, Cyprian.",The passport of Mallam Ilia / | $c: Cyprian Ekwensi.,1964,m,high_male,4.616165812675991
uc1.b3327587,"Ponsonby, Emily,",Edward Willoughby,1854,f,mixed,4.615597642968137
mdp.39015001797540,Homer.,"The Iliad of Homer, | rendered in English hexameters | $c: by Alexander Falconer Murison.",1933,m,high_male,4.6153988166117434
uiuo.ark:/13960/t5x642z7w,"Oliphant,",A poor gentleman,1889,f,mixed,4.612617045157521
uiuo.ark:/13960/t8w95vn3c,"Ainsworth, William Harrison,",The leaguer of Lathom,1876,m,,4.609144542772861
dul1.ark:/13960/t9w09nr1z,"Hughs,",A mother's care rewarded,1824,f,high_female,4.606172270842929
mdp.39015030737855,"Bowen, James L.",The three hunters,1866,m,mixed,4.605767258019269
mdp.39015000613466,"Slaughter, Carolyn.",The story of the weasel / | $c: by Carolyn Slaughter.,1976,f,,4.60341573447498
uc2.ark:/13960/t2s46w55j,"Pentreath,Dolly.",In a Cornish township with old Vogue folk,1893,u,high_male,4.600239212439047
nyp.33433075840151,"Marguerite,","The Heptameron of Margaret, queen of Navarre",1855,f,,4.597975970977576
uiuo.ark:/13960/t7dr37725,"Fothergill, Caroline.",Diana Wentworth,1889,f,high_female,4.595482640564326
uc2.ark:/13960/t8x923f9n,"Hamer, Sarah Selina.",Dean-Hurst,1895,f,high_female,4.594251060506286
mdp.39015081739289,"Gladwell, Adèle Olivia.",Bridal gown shrowd : | fiction & essays / | $c: by Adele Olivia Gladwell.,1992,f,high_female,4.590244200991493
uiuo.ark:/13960/t2r49wr31,"Baring-Gould, S.",Red spider,1887,m,,4.58547322083639
mdp.39015073317078,"Carlyle, Thomas,",[Works],1885,m,high_male,4.583258414686171
uc2.ark:/13960/t04x55h6x,"Friedlander, Gerald,",Jewish fairy tales and stories,1918,m,high_male,4.582321404023278
dul1.ark:/13960/t51g18t74,"Harvey, Jane,",Brougham Castle,1816,f,,4.574670051922505
mdp.39015019783763,"MacDonald, George,",Robert Falconer,1868,m,mixed,4.57106288639766
njp.32101064907049,"Roche, Regina Maria,",The maid of the hamlet;,1833,f,,4.570175037703944
mdp.39015010733163,"MacDonald, George,",The gifts of the child Christ,1882,m,mixed,4.5696877380045695
uiuo.ark:/13960/t05x2z259,"Riddell, J. H.,",Phemie Keller,1866,f,,4.5680177848159085
uiuo.ark:/13960/t13n2p45s,"McCarthy, Justin H.",A London legend,1895,m,,4.567565715851737
mdp.39015056837084,"Bryant-Jefferies, Richard.",Time limited therapy in primary care : | a person-centred dialogue / | $c: Richard Bryant-Jefferies ; [forewords by Graham Curtis Jenkins and Jerold D. Bozarth].,2003,m,high_female,4.565845195018663
mdp.39015070494375,"Richardson, Samuel,",The works of Samuel Richardson,1883,m,mixed,4.565376186997809
nyp.33433075771620,"Prest, Thomas Peckett.",Ernnestine de Lacy;,1842,m,,4.562069811073284
uc1.$b785372,"Hilliard, Noel.",Power of joy.,1965,m,high_male,4.5584391904212
uc1.b3327493,"White, Charles,",Almack's revisited,1828,m,,4.556431402925229
njp.32101067179398,"Trollope, Frances Milton,",The life and adventures of a clever woman,1854,f,high_female,4.552075746540423
uiuo.ark:/13960/t4sj2464k,"Tabor, Eliza.",Lady Lowater's companion,1884,f,high_female,4.550211584838695
uiuo.ark:/13960/t80k2xk88,"Mills, John,",Too fast to last,1881,m,high_male,4.546832373446499
uiuo.ark:/13960/t7dr34b5q,"Chamier, Frederick,",The spitfire,1840,m,high_male,4.545454545454546
uc1.b3331824,"Ellis, Edward Sylvester,",Footprints in the forest,1886,m,high_male,4.54266699979558
uiuo.ark:/13960/t6tx3pv19,"Eiloart,",Meg,1868,f,,4.540501271340356
uiuo.ark:/13960/t0sq9gh3j,"St. Aubyn, Alan.",To his own master,1893,f,mixed,4.53953938807009
nyp.33433074874276,"Lewis, M. G.",Romantic tales,1808,m,mixed,4.537205081669692
uc1.31822001403641,"Huskinson, Janet",Roman sculpture from Cyrenaica in the British Museum / | $c: Janet Huskinson,1975,f,high_male,4.535867371238065
njp.32101064790809,"Stanhope, Louisa Sidney.",The bandit's bride;,1807,f,,4.524784507137848
mdp.39015029990739,"Liezi,","Ch'ung-hu-ch'en ching, or, The treatise of the transcedent master of the void / | $c: translated by Léon Wieger ; English edition by Derek Bryce.",1992,u,high_male,4.522328999434709
wu.89095735338,"Ari Þorgilsson,",The book of the settlement of Iceland,1908,u,high_male,4.520795660036167
mdp.39015065630033,"Holmsen, Sverre,",The island beyond the horizon;,1952,u,high_female,4.518752824220515
mdp.39015059415649,"James, G. P. R.",Heidelberg,1846,m,mixed,4.518684761488756
uiuo.ark:/13960/t0ks7bv00,"Veley, Margaret,",Mitchelhurst Place,1884,f,,4.516303856923494
uiuo.ark:/13960/t6pz5kb4n,"Fenn, George Manville,",The sapphire cross,1871,m,,4.5160998961297025
umn.31951002074823r,"Creighton, Basil.","The leaden cupid, or, The egoist revisited.",1950,m,high_female,4.513348227382484
mdp.39015010480427,"(Hilda Doolittle), H. D.",Hedylus.,1928,f,high_female,4.511617414843221
mdp.39015008984356,"Ibn Ṭufayl, Muḥammad ibn ʻAbd al-Malik,","The history of Hayy ibn Yaqzan / | $c: by Abu Bakr ibn Tufail ; translated from the Arabic by Simon Ockley ; revised, with an introduction by A.S. Fulton.",1929,u,high_male,4.508769556787953
uc1.$b803402,"Kilpatrick, Florence A.","Camilla in a caravan; | a comedy of the open road,",1925,f,high_female,4.508667914064789
njp.32101067708097,"Bennett, William,",The king of the Peak,1823,m,,4.505874533923603
mdp.39015048881778,"MacGill, Patrick,",Moleskin Joe / | $c: by Patrick MacGill.,1983,m,mixed,4.500956453246315
uiuo.ark:/13960/t3mw2pz6n,"Baring-Gould, S.",Red spider,1887,m,,4.498830304120928
mdp.39015031241246,"James, G. P. R.",The robber,1838,m,,4.497616263380408
uiuo.ark:/13960/t8z89jk5h,"Cockton, Henry,",Stanley Thorn,1841,m,,4.496739863598891
wu.89095289229,"Salten, Felix,",Little world apart / | $c: by Felix Salten.,1947,m,,4.488464645860139
inu.30000118521164,"Tremearne, Arthur John Newman,",Hausa superstitions and customs;,1913,m,mixed,4.487636561273691
uiuo.ark:/13960/t0000nf8b,"Lewis, Helen Prothero.",Hooks of steel,1894,f,,4.485411200071766
mdp.39015005616647,"Brown, Oliver Madox-,",The Dwale bluth,1876,m,high_female,4.482847504735008
mdp.39015061154533,"Ferring, David.",Warblade / | $c: by David Ferring.,2002,m,high_male,4.481340817172498
mdp.39015027243370,"(John Ronald Reuel), Tolkien, J. R. R.","The lord of the rings, | $c: by J. R. R. Tolkien.",1966,m,high_male,4.481250448125045
uiuo.ark:/13960/t2w38dp2c,"Trollope, Frances Milton,",The vicar of Wrexhill,1837,f,high_female,4.477879276374709
mdp.39015064001673,"Defoe, Daniel,",The novels and miscellaneous works,1840,m,high_male,4.476576314434721
mdp.39015054055697,"(John Ronald Reuel), Tolkien, J. R. R.","The lord of the rings, | $c: by J. R. R. Tolkien.",1966,m,high_male,4.475153945295718
uiuo.ark:/13960/t8hd8b900,"Harding, Anne Raikes,",Decision,1819,f,,4.471538656451685
uiuo.ark:/13960/t7pn9gh3v,"Gifford, George,",King's baynard,1866,f,,4.461430929613491
uc2.ark:/13960/t0wq02b69,"Tourneur,Nigel.",Hidden witchery,1898,u,,4.461298237787196
uc1.32106019365730,"Phillpotts, Eden,",Widecombe edition of Eden Phillpotts's Dartmoor novels in twenty volumes / | $c: by Eden Phillpotts ; with an introd. by Arnold Bennett.,1927,m,mixed,4.460800713728114
mdp.39015009227243,"Martineau, Harriet,",The billow and the rock,1846,f,high_female,4.456526583181069
uc1.b3073048,"Phillpotts, Eden,",Widecombe edition of Eden Phillpotts's Dartmoor novels in twenty volumes / | $c: by Eden Phillpotts ; with an introd. by Arnold Bennett.,1927,m,mixed,4.4561625013925505
mdp.39015047747947,"Trollope, Anthony,",An old man's love,1884,m,,4.453251987263699
uc2.ark:/13960/t83j3fv43,"Reade, Compton,",Rose and Rue,1874,f,,4.452491911306361
nyp.33433034410146,"Broughton, Rhoda,",Nancy,1874,f,,4.450236816173432
uiuo.ark:/13960/t3cz3vk37,"Tabor, Eliza.",Alec's bride,1867,f,,4.447607187333214
uiuo.ark:/13960/t72v2t63s,"Barclay, Florence L.",Guy Mervyn;,1891,f,high_female,4.446618346747298
uiuo.ark:/13960/t5k93v851,"Viles, Edward.",Black Bess;,1866,m,high_male,4.446601153409673
mdp.39015051356536,"Brophy, Brigid,",The finishing touch / | $c: Brigid Brophy.,1987,f,high_female,4.445432318292954
mdp.39015062821866,"MacEochaidh, Daithidh.",Travels with Chinaski / | $c: Daithidh MacEochaidh.,2005,u,high_male,4.44247001332741
uiuo.ark:/13960/t3fx7p48j,"Gray, Russell.",Never for ever,1867,m,,4.438132433871827
nyp.33433074866421,"Knight, Arthur Lee.",Leaves from a middy's log,1896,m,high_male,4.437935472418231
mdp.39015050555005,"Armitage, G. E.",A season of peace : | a novel / | $c: by G.E. Armitage.,1985,u,,4.430333013364838
uc1.$b244345,"Fazakerley, George Raymond.","Kongoni, a novel.",1955,m,mixed,4.425366199052972
uc2.ark:/13960/t7rn32566,"Blessington, Marguerite,",Country quarters,1850,f,,4.423669581373402
uiuo.ark:/13960/t5z60sp7s,"Old Sailor,","Hamilton King, or, The smuggler and the dwarf",1839,m,high_male,4.4172863137745715
mdp.39015043407140,"Hart, Josephine.",The stillest day / | $c: Josephine Hart.,1998,f,,4.417253793316695
inu.32000011184043,"Johnson, R. Brimley (Reginald Brimley),","Rogues and vagabonds from Swift, Bunyan, Defoe, Francis Godwin, Henry Neville, and Aphra Behn; | $c: selected, with an introduction, by R. Brimley Johnson.",1928,m,high_male,4.412867922863069
njp.32101075689024,"Defoe, Daniel,",Romances and narratives,1899,m,high_male,4.409916432083612
nyp.33433074863964,"Grant-Forbes, G. A.",Another wicked woman,1895,u,high_female,4.406451044328898
uiuo.ark:/13960/t6543995p,"Palmer, John,",Like master like man,1811,m,mixed,4.401505314817667
uc2.ark:/13960/t7br8nt9d,,Mother Goose's nursery rhymes,1877,m,,4.395797617477691
nyp.33433074913280,"Hervey, Elizabeth,",The Mourtray family,1800,f,high_female,4.395604395604396
mdp.39015013115095,"Bernanos, Georges,",Joy. | $c: Translated by Louise Varese.,1948,m,high_female,4.3895747599451305
uiuo.ark:/13960/t13n2q40s,,The Gables,1857,u,mixed,4.389430251953296
nyp.33433074868237,"Hogg, James,",The brownie of Bodsbeck;,1818,m,,4.389430251953296
inu.30000009570122,,Mabinogion tales / | $c: translated by Charlotte Guest ; edited by Owen Edwards ; illustrations prepared by Jo Nathan. ,1991,u,high_male,4.388178247800425
uiuo.ark:/13960/t77s8c00d,"Stirling, Fanny,",Sedgely Court,1865,f,high_female,4.383721779791043
mdp.39015056673786,"Couto, Mia,",Under the frangipani / | $c: Mia Couto ; translated by David Brookshaw.,2001,f,high_female,4.383561643835616
mdp.39015032457106,"Liddell, Robert,",The deep end : | a novel / | $c: Robert Liddell.,1993,m,,4.3830172690880405
uiuo.ark:/13960/t85h80x39,"Tasma,",Not counting the cost,1895,u,high_female,4.382569061984135
uiuo.ark:/13960/t3xs6cb7m,"Stirling, Fanny,",Sedgely Court,1865,f,high_female,4.381288975216509
uc1.32106002044300,"White, Patrick,",A fringe of leaves / | $c: Patrick White.,1976,m,high_female,4.380694903374387
mdp.39015063938354,"Duchess,",Portia;,1886,f,mixed,4.380361379813834
njp.32101065853358,"Reid, Mayne,",No quarter!,1888,m,,4.377996191143314
mdp.39015063931524,"De Morgan, William,",When ghost meets ghost,1914,m,high_female,4.371288502855545
uc2.ark:/13960/t33205244,"Marryat, Frederick, 1792-1848.",The mission,1845,m,high_male,4.370502024999271
njp.32101075689008,"Defoe, Daniel,",Romances and narratives,1899,m,high_male,4.360528496053722
mdp.39015063551363,"Crockett, S. R.",The raiders,1894,m,mixed,4.359514640703335
uiuo.ark:/13960/t9t158m3s,"Barclay, Florence L.",Guy Mervyn;,1891,f,high_female,4.351799469080465
uiuo.ark:/13960/t5db8dn39,"Gerard, E. D.",Reata,1880,f,mixed,4.3476843146419135
inu.39000005785865,"Roberts, Hilda A. E.",North Wales / | $c: by Hilda A. E. Roberts ; illustrated by Cora E. M. Paterson.,1931,f,high_male,4.338771259979174
uiuo.ark:/13960/t71v65n7w,"Fraser-Tytler, M. E.",Grisel Romney,1880,f,high_female,4.336419418486156
hvd.hnp67l,,The Vale of Glamorgan: scenes and tales among the Welsh,1839,u,mixed,4.335479395634172
uiuo.ark:/13960/t09w1328x,"Parker, Emma.",Aretas,1823,f,,4.334539780238833
uc1.32106019365714,"Phillpotts, Eden,",Widecombe edition of Eden Phillpotts's Dartmoor novels in twenty volumes / | $c: by Eden Phillpotts ; with an introd. by Arnold Bennett.,1927,m,mixed,4.333757078469895
njp.32101075688893,"Defoe, Daniel,",Romances and narratives,1899,m,high_male,4.330155823750286
uc1.b3073046,"Phillpotts, Eden,",Widecombe edition of Eden Phillpotts's Dartmoor novels in twenty volumes / | $c: by Eden Phillpotts ; with an introd. by Arnold Bennett.,1927,m,mixed,4.32850464592832
mdp.39015059405335,"Hyne, Charles John Cutcliffe Wright,",The new Eden,1892,m,high_male,4.32582082450145
mdp.39015001610214,"Cid,",The poem of the Cid (El poema del mio Cid),1959,u,high_male,4.324137334601747
uiuo.ark:/13960/t1cj8x71t,"Lynch, Arthur,",Approaches,1892,m,,4.3207742827514695
mdp.39015001669533,"De Leeuw, Adèle,",Indonesian legends & folk tales | $c: told by Adèle de Leeuw. Illustrated by Ronni Solbert.,1961,u,mixed,4.319187992657381
mdp.39015062111607,"Haining, Peter.",The gentlewomen of evil: | an anthology of rare supernatural stories from the pens of Victorian ladies.,1967,m,,4.3062983920281805
uiuo.ark:/13960/t4wh34q48,,The Observant pedestrian mounted; or A donkey tour to Brighton,1815,u,mixed,4.306168586500162
uiuo.ark:/13960/t6c25g27h,"Norris, W. E.",Saint Ann's,1894,f,,4.305797756679369
uiuo.ark:/13960/t8hd8dv7c,"Oliphant,",A son of the soil,1866,f,mixed,4.301149267084165
uc2.ark:/13960/t0dv1ff6m,"Le Fanu, Joseph Sheridan,",The tenants of Malory,1867,m,,4.29553264604811
mdp.39015059294572,"Provoost, Anne,",In the shadow of the ark / | $c: Anne Provoost ; translated by John Nieuwenhuizen.,2004,f,high_male,4.289783451731356
uiuo.ark:/13960/t19k4v47r,"De Jongh, Bertha.",Loving and loth,1875,f,high_female,4.289544235924933
mdp.39015000636517,"Leach, Christopher,",The pheasant-shoot / | $c: by Christopher Leach.,1975,m,mixed,4.286939125464419
uc2.ark:/13960/t2v40qk2r,"Maitland, Ella Fuller.",Pages from the day-book of Bethia Hardacre,1896,f,high_female,4.286816609985425
uiuo.ark:/13960/t65438z9q,"Tytler, Sarah,",Beauty and the beast,1884,f,,4.283939510774108
uc1.31158006287840,"Makgill, George,",Felons,1915,m,mixed,4.28386610348107
njp.32101069157442,"Cottin,",Clara,1808,f,,4.2756969386009915
mdp.39015059394513,"Crawford, F. Marion",Marzio's crucifix,1887,m,high_male,4.268214605830381
uc2.ark:/13960/t4vh5d15j,"Silberrad, Una Lucy,","Sampson Rideout, Quaker",1911,f,,4.266066004573223
uiuo.ark:/13960/t6sx6zv4w,"Lee, Holme,",Sylvan Holt's daughter,1858,f,high_female,4.257795313586625
uiuo.ark:/13960/t3nw03q42,"Stanhope, Louisa Sidney.",The bandit's bride;,1807,f,,4.255681334581666
uc1.b3339470,"James, G. P. R.","The works of G.P.R. James, esq",1844,m,,4.255600843554656
uc1.32106006070269,,The Holy Bible. | The Authorized or King James version of 1611 now reprinted with the Apocrypha. | $c: With reproductions of 105 of the sixteenth-century woodcuts of Bernard Salomon.,1963,u,high_male,4.255126762885721
nyp.33433034410542,"Erroll, Henry.",An ugly duckling,1890,m,high_female,4.254957024934048
mdp.39015062219939,"Craigie, William A.",Scandinavian folk-lore;,1896,m,high_male,4.245408893525145
uc2.ark:/13960/t4kk9980r,"Sewell, Elizabeth Missing,",Katharine Ashton,1854,f,high_female,4.2397005560064445
mdp.39015013115574,"Bates, H. E. (Herbert Ernest),","The triple echo, | $c: by H. E. Bates; drawings by Ron Clarke,",1970,m,,4.239623521431297
mdp.39015062686194,,Fitzgeorge,1832,m,mixed,4.236749565733169
njp.32101075727980,,"Early English poetry, ballads and popular literature of the middle ages",1840,u,high_male,4.234910484579633
uiuo.ark:/13960/t0zp4dt6h,"Grant, James,",Fairer than a fairy,1874,m,,4.233789877008404
mdp.39015059415748,"James, G. P. R.",Charles Tyrrell;,1839,m,,4.231819047417533
njp.32101066457043,"Cobbold, Richard.",Courtland,1852,m,,4.2312520274749295
inu.30000121006161,"Monteiro, Mariana.",Legends and popular tales of the Basque people,1890,f,,4.223329673114283
mdp.39015031465068,"Bodilly, Ralph Burland.","The voyage of Captain Thomas James for the discovery of the northwest passage, 1631, | $c: by Commander R. B. Bodilly, R. N.",1928,m,high_male,4.222972972972973
