htid,author,title,year,authgender,period,diff
nyp.33433076093446,"Disraeli, Benjamin,",Collected edition of the novels and tales,1871,m,1851-1900,-0.11210887383169976
uiuo.ark:/13960/t17m0sf18,,Lady Selina Clifford,1851,f,1851-1900,-0.11060737233019874
uiuo.ark:/13960/t3ws90t6p,"Cresswell, Henry.",A wily widow,1888,m,1851-1900,-0.11060737233019857
uiuo.ark:/13960/t0bv7vg8n,"Gissing, Algernon,",At society's expense,1894,m,1851-1900,-0.11060737233019857
nyp.33433074877980,"Lefroy, Ella Napier.",The man's cause,1899,f,1851-1900,-0.11060737233019857
dul1.ark:/13960/t2k65772k,"Lyall, Edna,",Donovan,1882,f,1851-1900,-0.11060737233019846
uiuo.ark:/13960/t4fn1jn7c,"Gifford, George,",King's baynard,1866,f,1851-1900,-0.11060737233019846
uc2.ark:/13960/t6d224v2f,"Ackworth, John.",Clog shop chronicles,1896,m,1851-1900,-0.11060737233019846
uiuo.ark:/13960/t7br9c195,"Oliphant,",The house on the moor,1861,f,1851-1900,-0.11060737233019846
uiuo.ark:/13960/t3dz0mk8x,"Eyre, Mary.",A family history,1861,f,1851-1900,-0.11060737233019846
uiuo.ark:/13960/t3nw01k8c,"Oliphant,",At his gates,1872,f,1851-1900,-0.11060737233019846
uiuo.ark:/13960/t39z9t711,"Tabor, Eliza.",A double wedding,1888,f,1851-1900,-0.11060737233019846
mdp.39015064466108,"Borrow, George Henry,",Lavengro;,1851,m,1851-1900,-0.11060737233019846
uiuo.ark:/13960/t1mg7zr6g,"Davus,","The black squire; or, A lady's four wishes",1879,u,1851-1900,-0.11060737233019846
njp.32101066597442,"Baring-Gould, S.",Arminell,1890,m,1851-1900,-0.11060737233019846
uiuo.ark:/13960/t0xp7p672,"Brookfield, Arthur Montagu,",The autobiography of Thomas Allen,1882,m,1851-1900,-0.11060737233019846
uiuo.ark:/13960/t2q535k5t,"Oliphant,",For love and life,1874,f,1851-1900,-0.11060737233019846
uc2.ark:/13960/t9w08z21b,"Lynn, Ruth Nadelman,",City sparrows and who fed them,1873,f,1851-1900,-0.11060737233019846
uiuo.ark:/13960/t59c7824j,"Besant, Walter",With harp and crown,1875,m,1851-1900,-0.11060737233019846
mdp.39015063544921,"Craik, Dinah Maria Mulock,",Studies from life,1862,f,1851-1900,-0.11060737233019846
mdp.39015064810339,"Swan, Annie S.,",Courtship and marriage,1894,f,1851-1900,-0.11060737233019846
inu.32000006175071,"Doyle, Arthur Conan,",The parasite,1894,m,1851-1900,-0.11060737233019835
nyp.33433082167739,"Dickens, Charles,",Our mutual friend,1866,m,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t7zk5nn5z,"Clarke, Charles.",A box for the season,1864,m,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t7wm1w549,"Pickering, Percival,",A life awry,1893,f,1851-1900,-0.11060737233019835
uc2.ark:/13960/t05x2601c,"Rowe, Richard,",The boys of Axleford,1880,m,1851-1900,-0.11060737233019835
uc2.ark:/13960/t2s46hs4k,"Gay, Susan E.",Harry's big boots,1874,f,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t6vx0mk0k,"Armitt, Annie.",The garden at Monkholme,1878,f,1851-1900,-0.11060737233019835
uc2.ark:/13960/t3st7k39d,"Eliot, George,",Felix Holt,1899,f,1851-1900,-0.11060737233019835
uc2.ark:/13960/t8x92777n,,A book for the household,1866,u,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t6zw22w29,"Russell, William Clark,","Alone on a wide, wide sea",1892,m,1851-1900,-0.11060737233019835
uc2.ark:/13960/t3st7gj33,"MacDonald, George,",The wise woman;,1875,m,1851-1900,-0.11060737233019835
uc2.ark:/13960/t0pr7nz52,"Greer, Maria J.",My mother's diamonds,1882,f,1851-1900,-0.11060737233019835
uc2.ark:/13960/t5w66b96n,,Red Riding Hood,1871,m,1851-1900,-0.11060737233019835
uc2.ark:/13960/t4nk3c86t,"Whyte-Melville, G. J.",Satanella,1872,m,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t7hq4hd6m,"Norris, W. E.",Miss Shafto,1889,f,1851-1900,-0.11060737233019835
uc1.b3327504,"Wood, Henry,",The story of Charles Strange,1888,f,1851-1900,-0.11060737233019835
uc2.ark:/13960/t9q23t78j,"MacDonald, George,",Alec Forbes of Howglen,1865,m,1851-1900,-0.11060737233019835
uc2.ark:/13960/t2w37np4v,"MacDonald, George,",Alec Forbes of Howglen,1865,m,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t77s7zw0q,"Brooke, Laurence.",The queen of two worlds,1879,m,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t0qr5cj0h,"Muir, Alan.",Children's children,1879,m,1851-1900,-0.11060737233019835
mdp.39076002211014,,Snow-White and Rose-Red,1865,m,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t3pv73f43,"Braddon, M. E.","Weavers and weft, and other tales",1877,f,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t4nk3rr17,"Hardinge, William M.",The willow-garth,1886,m,1851-1900,-0.11060737233019835
mdp.39015063559390,"Oliphant,",A little pilgrim in the unseen,1883,f,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t3bz6r290,"Middlemass, Jean.",Sackcloth and broadcloth,1881,f,1851-1900,-0.11060737233019835
mdp.39015068050759,"Fielding, Henry,",Works;,1893,m,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t9377zj20,"Braddon, M. E.",All along the river,1893,f,1851-1900,-0.11060737233019835
dul1.ark:/13960/t6834jn51,E. W.,The island of anarchy,1887,f,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t9v12mm90,"Alexander,",Mona's choice,1887,f,1851-1900,-0.11060737233019835
mdp.39015030760394,"Lytton, Edward Bulwer Lytton,",[Novels],1890,m,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t4zg7095h,"Dickens, Helen.",The mill wheel,1874,f,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t1cj8t04w,"Hardinge, William Money,",Eugenia,1883,m,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t6251xm88,"Clarke, Charles.",The flying scud,1867,m,1851-1900,-0.11060737233019835
njp.32101037077581,"Fenn, George Manville,",Sweet mace,1884,m,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t0jt0264g,"Grant, James,",Love's labour won,1888,m,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t5q81zg6k,"Tinsley, Lily.",In the ring,1886,f,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t57d3d913,"Macleod, Norman,",The starling,1867,m,1851-1900,-0.11060737233019835
nyp.33433075760821,,Extracts from the diary of a living physician,1851,u,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t9z03nd29,"Chalcraft, Harriette Amiel.",Lucy Aylmer,1857,f,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t14m9s483,"Payn, James,",By proxy,1878,m,1851-1900,-0.11060737233019835
uiuo.ark:/13960/t2m62224d,"Braddon, M. E.",The fatal three,1888,f,1851-1900,-0.11060737233019824
uiuo.ark:/13960/t4rj4tf4f,"Fenn, George Manville,",The star-gazers,1894,m,1851-1900,-0.11060737233019824
uiuo.ark:/13960/t6n01sp1p,"Trollope, Frank.",Old times revived;,1870,m,1851-1900,-0.11060737233019824
uc2.ark:/13960/t4rj4nt5s,,"Marian; or, The light of someone's home",1898,u,1851-1900,-0.11060737233019824
mdp.39015063973443,"Ward, Humphry,",Robert Elsmere,1888,f,1851-1900,-0.11060737233019813
dul1.ark:/13960/t7vm4v359,"Linton, E. Lynn",Under which Lord?,1879,f,1851-1900,-0.11060737233019813
uc1.b3325267,"Ward, Humphry,",The history of David Grieve,1893,f,1851-1900,-0.11060737233019813
uc1.b3127426,"Disraeli, Benjamin,",Novels and tales by the Earl of Beaconsfield,1881,m,1851-1900,-0.10957644449514681
nyp.33433074969241,"Dickens, Charles,",Our mutual friend,1865,m,1851-1900,-0.10925966343531957
uiuo.ark:/13960/t74t76z2w,"Richards, Alfred Bate,",So very human,1873,m,1851-1900,-0.10880231817857389
uiuo.ark:/13960/t6d22g069,"Braddon, M. E.",The day will come,1889,f,1851-1900,-0.10853268353351786
mdp.39015030760261,"Lytton, Edward Bulwer Lytton,",[Novels],1890,m,1851-1900,-0.10843345928671999
uc2.ark:/13960/t3hx1bd1z,"Grant, James,",Second to none,1864,m,1851-1900,-0.10842396621666128
uc2.ark:/13960/t5bc3zp4p,"Ainsworth, William Harrison,",Beatrice Tyldesley,1878,m,1851-1900,-0.10838515010797622
mdp.39015009046296,"Thackeray, William Makepeace,",Works,1883,m,1851-1900,-0.10825258426112461
uc2.ark:/13960/t9p26sg64,"Lytton, Edward Bulwer Lytton,",Novels of Sir Edward Bulwer Lytton,1859,m,1851-1900,-0.10796186968469579
mdp.39015062319515,"Sala, George Augustus,",The seven sons of Mammon,1862,m,1851-1900,-0.10759532413742723
njp.32101068142361,"Locke, William John,",Derelicts,1897,m,1851-1900,-0.1075017822680866
uiuo.ark:/13960/t6ww81j60,"Spender, John Kent,",A modern Quixote,1894,f,1851-1900,-0.10690366862649459
uiuo.ark:/13960/t56d6db1c,"Merivale, Herman Charles,",Faucit of Balliol,1882,m,1851-1900,-0.10684797383395761
nyp.33433034410849,"Alexander,",The executor,1885,f,1851-1900,-0.10680509096137702
uc2.ark:/13960/t21c2719w,"Wylde, Henry,",Severed ties,1889,f,1851-1900,-0.10679057843706863
uiuo.ark:/13960/t7cr63984,"Besant, Walter,",Children of Gibeon,1886,m,1851-1900,-0.10673140333795028
uc1.b3543426,"Mathews,","Tea-table talk, ennobled actresses, and other miscellanies",1857,f,1851-1900,-0.10667036445618261
uc2.ark:/13960/t9r20z34n,"Smart, Hawley,",At fault,1883,m,1851-1900,-0.10647514092523969
uiuo.ark:/13960/t4gm8rt0b,"Norris, W. E.",A bachelor's blunder,1886,f,1851-1900,-0.10640569165792957
uiuo.ark:/13960/t3dz0v47h,"Phillpotts, Eden,",Some every-day folks,1894,m,1851-1900,-0.10610286782569389
uiuo.ark:/13960/t43r1875n,"Griffiths, Arthur,",The wrong road,1888,m,1851-1900,-0.10599198771481366
uiuo.ark:/13960/t7wm1m15p,"Besant, Walter",With harp and crown,1875,m,1851-1900,-0.10593447513393683
uc2.ark:/13960/t2m61df5k,"Howitt, William,",Madam Dorrington of the Dene,1851,m,1851-1900,-0.1058454675682935
nyp.33433074951876,"Dale, Alice M.",Marcus Warwick,1898,f,1851-1900,-0.1056568772806934
inu.32000002629774,"Grant, James,",Did she love him?,1876,m,1851-1900,-0.1056568772806934
uc2.ark:/13960/t6xw4nk6p,"Merriman, Henry Seton,",Prisoners and captives,1891,m,1851-1900,-0.10565687728069317
uiuo.ark:/13960/t0xp7ks1j,"Payn, James,",For cash only,1882,m,1851-1900,-0.1052882233940281
mdp.39015030922549,"Thomas,",The noble traytour,1857,u,1851-1900,-0.10528822339402799
uva.x030581134,"Thackeray, William Makepeace,",The works of William Makepeace Thackeray,1878,m,1851-1900,-0.1051471539214619
uc2.ark:/13960/t78s4mx7k,"Lytton, Edward Bulwer Lytton,",Novels of Sir Edward Bulwer Lytton,1859,m,1851-1900,-0.10475941911382414
njp.32101063690513,"Fielding, Henry,",The works of Henry Fielding,1893,m,1851-1900,-0.10458327594465633
uiuo.ark:/13960/t2c83162q,"Collins, Wilkie,",The fallen leaves,1879,m,1851-1900,-0.1044345328240256
uiuo.ark:/13960/t3jw91227,"Tabor, Eliza.",Alec's bride,1867,f,1851-1900,-0.10411386583669191
uc2.ark:/13960/t5bc3zs03,"Herbert, George,",Gerald Fitzgerald,1858,m,1851-1900,-0.1041138658366918
mdp.39015065815535,"Yonge, Charlotte M.",Nuttie's father,1885,f,1851-1900,-0.10399944281477991
uiuo.ark:/13960/t2p56777z,"Spender, John Kent",A strange temptation,1893,f,1851-1900,-0.10394070566353175
uiuo.ark:/13960/t6d22890z,"Anderson,","The three paths, or, Truth, vanity, and profession",1852,f,1851-1900,-0.10375805726170517
uc2.ark:/13960/t9c53mq7s,"Collingwood, W. G.",Coniston tales,1899,m,1851-1900,-0.10375805726170495
mdp.39015063554326,"Sullivan, Arabella Jane,",Recollections of a chaperon,1883,f,1851-1900,-0.10346451518734123
uiuo.ark:/13960/t4mk6x70x,"Lee, Holme,",Annis Warleigh's fortunes,1863,f,1851-1900,-0.10336099551860423
uiuo.ark:/13960/t7np2dk8q,"Fane, Violet,",Sophy,1881,f,1851-1900,-0.10325443115372779
uiuo.ark:/13960/t81j9qn5v,"Corkran, John Frazer,","East and West, or, Once upon a time",1861,m,1851-1900,-0.10314468576303426
uc1.$b684887,"Maclaren, Ian,",Kate Carnegie and those ministers,1896,m,1851-1900,-0.1029737845439388
uiuo.ark:/13960/t1hh6vt65,"Eliot, George,",The mill on the Floss,1899,f,1851-1900,-0.10291506463789069
uiuo.ark:/13960/t4wh2xz0m,"Ellis, Sarah Stickney,",Friends at their own fireside,1858,f,1851-1900,-0.10291506463789069
uc2.ark:/13960/t0wp9zn65,"Herbert, George,",Gerald Fitzgerald,1858,m,1851-1900,-0.1025428562011661
uiuo.ark:/13960/t3mw2rw8j,"Craik, Dinah Maria Mulock,",The unkind word,1870,f,1851-1900,-0.10254285620116599
uiuo.ark:/13960/t9b576s8d,"Skene, Felicia,",The tutor's ward,1851,f,1851-1900,-0.10241065101872304
uc1.b3327465,"Payn, James,",The talk of the town,1885,m,1851-1900,-0.10241065101872304
uc1.b3326045,"Valentine, Laura Jewry,",The cup and the lip,1851,f,1851-1900,-0.10241065101872282
njp.32101068971637,"King, Katherine Douglas.",The child who will never grow old,1898,f,1851-1900,-0.10241065101872282
uiuo.ark:/13960/t50g40g18,"Beale, Anne.","Simplicity and fascination, or, Guardians and wards",1855,f,1851-1900,-0.10213279605901193
uc2.ark:/13960/t7rn3298z,"Oliphant,",The Melvilles,1852,f,1851-1900,-0.10213279605901193
uc1.b4105402,"Reade, William Winwood,",The outcast,1875,m,1851-1900,-0.10198668267502597
uc1.b3322635,,From pillar to post,1864,u,1851-1900,-0.10198668267502597
uc2.ark:/13960/t14m97m0w,"Yonge, Charlotte M.",A reputed changeling,1889,f,1851-1900,-0.10191172015628513
njp.32101066477751,"Baker, Henry Barton,",Strafford,1878,m,1851-1900,-0.10183544250563692
uiuo.ark:/13960/t6j109x31,"Beale, Anne.","Nothing venture, nothing have",1864,f,1851-1900,-0.10167880090162695
uiuo.ark:/13960/t44q8j495,"Payn, James,",A stumble on the threshold,1892,m,1851-1900,-0.10164679885349581
uc2.ark:/13960/t5n877x5w,"Wood, Henry,",Roland Yorke,1869,f,1851-1900,-0.10162533640205451
mdp.39015030922556,"Thomas,",The noble traytour,1857,u,1851-1900,-0.10160994302428583
njp.32101018115053,"Hood, Tom,",Captain Master's children,1865,m,1851-1900,-0.10151646323928931
uc2.ark:/13960/t6154ks7q,"Mathers, Helen,",Eyre's acquittal,1884,f,1851-1900,-0.10151646323928931
uiuo.ark:/13960/t72v2v585,"Coleridge, Christabel R.",Wayflete,1893,f,1851-1900,-0.10151646323928909
uc2.ark:/13960/t7tm7472s,"Lytton, Edward Bulwer Lytton,",Novels of Sir Edward Bulwer Lytton,1859,m,1851-1900,-0.10126157793767487
uiuo.ark:/13960/t1jh3vx0s,"Cook, Dutton,",Leo,1863,m,1851-1900,-0.10105323220280993
uiuo.ark:/13960/t3hx1vq2p,"Marshall, W.,",Strange Chapman,1882,u,1851-1900,-0.10080345076157093
uc1.b3322375,"Henniker, Florence,",In scarlet and grey,1896,f,1851-1900,-0.10080345076157071
uc2.ark:/13960/t85h7rj52,"Thomas, Annie,",Only herself,1870,f,1851-1900,-0.10070638223118833
uiuo.ark:/13960/t0zp4dz88,"Greenough, Richard S.,",Treason at home,1865,f,1851-1900,-0.10060737233019834
mdp.39015062319523,"Sala, George Augustus,",The seven sons of Mammon,1862,m,1851-1900,-0.10048591484031966
nyp.33433075741136,"Phillips, Alfred R.","Thundersleigh; or, The knight's quest",1888,m,1851-1900,-0.10040329069754506
uc1.b3578739,"Cholmondeley, Mary,",A devotee,1897,f,1851-1900,-0.09996907445785785
uiuo.ark:/13960/t8qc0jd66,"St. Aubyn, Alan.",A tragic honeymoon,1894,f,1851-1900,-0.09996907445785785
uiuo.ark:/13960/t4dn4h40p,"Drury, Anna H.",Deep waters,1863,f,1851-1900,-0.09973780711280722
mdp.39015048903010,"Malory, Thomas,",La mort d'Arthure,1858,m,1851-1900,-0.09959415647116732
nyp.33433074970660,"Chatterton, Georgiana,",The heiress and her lovers,1863,f,1851-1900,-0.09949626121908728
uiuo.ark:/13960/t6737dh00,"Shipton, Helen.",Alston Crucis,1893,f,1851-1900,-0.09949626121908728
njp.32101068175049,"Tindal, Henrietta Euphemia,",The heirs of Blackridge Manor,1856,f,1851-1900,-0.09949626121908728
nyp.33433075761050,"Farjeon, B. L.",A secret inheritance,1887,m,1851-1900,-0.09949626121908728
mdp.39015031968277,"Sullivan, James Frank,","The British working man by one who does not believe in him, and other sketches",1878,m,1851-1900,-0.09949626121908717
uc2.ark:/13960/t5cc10k9q,"Anstey, F.,",The pariah,1889,m,1851-1900,-0.09932917684147657
uc2.ark:/13960/t9c53gz59,"Sala, George Augustus,",The strange adventures of Captain Dangerous,1863,m,1851-1900,-0.099243735966562
njp.32101033250323,"Kay-Shuttleworth, James,",Scarsdale,1860,m,1851-1900,-0.09915699065080896
mdp.39015073478763,"Henty, G. A.",Colonel Thorndyke's secret,1898,m,1851-1900,-0.09912192056909586
mdp.39015063170768,"Black, William,",Shandon bells,1883,m,1851-1900,-0.09908663500300952
uc2.ark:/13960/t0js9zf5x,"Service, John,",The life and recollections of Doctor Duguid of Kilwinning,1887,m,1851-1900,-0.09897946535345437
uiuo.ark:/13960/t50g41v61,"Fuller, J. F.",Chronicles of Westerly,1892,u,1851-1900,-0.09897946535345425
uiuo.ark:/13960/t3gx4v10k,"Braddon, M. E.",Lady Audley's secret,1862,f,1851-1900,-0.09897946535345414
uiuo.ark:/13960/t4gm8jw36,"Dickens, Mary Angela.",Cross currents,1891,f,1851-1900,-0.09897946535345414
mdp.39015070528370,"Richardson, Samuel,",The works of Samuel Richardson,1883,m,1851-1900,-0.09897946535345414
nyp.33433074856877,"Gaskell, Elizabeth Cleghorn,",Ruth,1853,f,1851-1900,-0.09897946535345414
mdp.39015063547536,"Corelli, Marie,",The silver domino;,1893,f,1851-1900,-0.09897946535345414
mdp.39015063536109,"Collins, Mortimer,",[Works,1883,m,1851-1900,-0.09860737233019834
uiuo.ark:/13960/t01z4gh18,"Byron, Henry J.",Paid in full,1865,m,1851-1900,-0.09860737233019834
uiuo.ark:/13960/t4th9616r,"Carey, Rosa Nouchette,","The old, old story",1894,f,1851-1900,-0.09851059813665008
uc2.ark:/13960/t7np1zf1s,"Crichton, Madeline.",Like a sister,1893,f,1851-1900,-0.09841225037897883
uc2.ark:/13960/t9p26w66s,"Henty, G. A.",A search for a secret,1867,m,1851-1900,-0.09841225037897883
uiuo.ark:/13960/t54f25x38,"Greenough, Richard S.,",Treason at home,1865,f,1851-1900,-0.09841225037897883
uc2.ark:/13960/t7br8qc6z,"De Fonblanque, Albany,",Pious frauds,1880,m,1851-1900,-0.0981073723301984
uiuo.ark:/13960/t8kd29d3q,"Ham, J. Panton",The bridal bar,1872,u,1851-1900,-0.0981073723301984
mdp.39015014660255,"Stevenson, Robert Louis,",Catriona,1893,m,1851-1900,-0.09810737233019817
uiuo.ark:/13960/t80k31m2f,"Tabor, Eliza.",The blue ribbon,1873,f,1851-1900,-0.09800233031339167
uiuo.ark:/13960/t12n5n11x,"Soltera, Maria.",The fat of the land,1888,f,1851-1900,-0.09763907261838267
uc2.ark:/13960/t3gx4jc7q,"Merriman, Henry Seton,",Prisoners and captives,1891,m,1851-1900,-0.09744947759335632
uiuo.ark:/13960/t1zc8d429,"Clarke, Charles.",Lord Falconberg's heir,1868,m,1851-1900,-0.0974494775933562
uiuo.ark:/13960/t54f29n2v,"Marks, Mary A. M.",All the world's a stage,1879,f,1851-1900,-0.0973330360470126
nyp.33433074971403,"Merrick, Leonard,",The actor-manager,1898,m,1851-1900,-0.09719741064437448
uiuo.ark:/13960/t84j1244p,"Merrick, Leonard,",The man who was good,1892,m,1851-1900,-0.0970938588166852
mdp.39015065767900,"Eliot, George,",The works of George Eliot,1878,f,1851-1900,-0.09709385881668497
mdp.39015059423296,"Street, George Slythe,",The autobiography of a boy;,1894,m,1851-1900,-0.09709385881668497
uiuo.ark:/13960/t3708pg68,"Riddell, J. H.,",A struggle for fame,1883,f,1851-1900,-0.09709385881668486
uiuo.ark:/13960/t3708nc9z,"Duchess,",Under-currents,1888,f,1851-1900,-0.09709385881668486
uiuo.ark:/13960/t08w42m71,"Pirkis, Catherine Louisa,",A red sister,1891,f,1851-1900,-0.09671848344130951
njp.32101013265762,"Doyle, Arthur Conan,",Round the red lamp;,1894,m,1851-1900,-0.09666314922262864
uc2.ark:/13960/t4kk9980r,"Sewell, Elizabeth Missing,",Katharine Ashton,1854,f,1851-1900,-0.09656242850997354
uiuo.ark:/13960/t6d22j49c,,Poor Nellie,1887,f,1851-1900,-0.09640282687565305
nyp.33433074902408,"Molloy, J. Fitzgerald",A modern magician,1887,m,1851-1900,-0.09632165804448412
mdp.39015062319531,"Sala, George Augustus,",The seven sons of Mammon,1862,m,1851-1900,-0.09624705901427144
uiuo.ark:/13960/t56d6dh3k,"Molloy, J. Fitzgerald",It is no wonder,1882,m,1851-1900,-0.09604426553408185
uiuo.ark:/13960/t45q5ff94,Royalist.,The loyalist's daughter,1867,u,1851-1900,-0.0959874892892626
uiuo.ark:/13960/t4rj4tm55,"Gaskell, Philip.",A lion among the ladies,1888,m,1851-1900,-0.09545585717868321
uiuo.ark:/13960/t1hh6wp6s,"Fitzgerald, Percy Hetherington,",Seventy-five Brooke Street,1867,m,1851-1900,-0.09545585717868321
njp.32101067179463,"Trollope, Frances Milton,",Mrs. Mathews;,1851,f,1851-1900,-0.09545585717868321
uiuo.ark:/13960/t9d510f2w,"Dering, Edward Heneage,","Sherborne, or, The house at the four ways",1875,m,1851-1900,-0.0953012498812188
uc2.ark:/13960/t77s7pf8f,"Farjeon, B. L.",The march of fate,1893,m,1851-1900,-0.09526994901731478
uiuo.ark:/13960/t7br9f10n,"Smart, Hawley,",Hard lines,1883,m,1851-1900,-0.09514345480442543
uiuo.ark:/13960/t5x640t2v,"Marryat, Florence,",On circumstantial evidence,1889,f,1851-1900,-0.09498237233019835
uiuo.ark:/13960/t0bv81g07,,The Gables,1857,u,1851-1900,-0.09447834007213385
uiuo.ark:/13960/t62524j1v,"Lockhart, Laurence W. M.",Mine is thine,1878,m,1851-1900,-0.09447834007213374
uiuo.ark:/13960/t0dv1sk2m,"Ainsworth, William Harrison,",Hilary St. Ives,1870,m,1851-1900,-0.09412385584668193
njp.32101065704593,"Riddell, J. H.,",Mortomley's estate,1874,f,1851-1900,-0.09394070566353174
uiuo.ark:/13960/t7kp8pb15,"Wood, Henry,",The Red court farm,1868,f,1851-1900,-0.09394070566353174
uiuo.ark:/13960/t7dr3gh53,"Saunders, John,","One against the world; or, Reuben's war. A novel in three volumes",1865,m,1851-1900,-0.09394070566353174
uiuo.ark:/13960/t7qn6s33c,"Strickland, Agnes,",How will it end?,1865,f,1851-1900,-0.09365821978782551
uiuo.ark:/13960/t3jw8x70w,"Craik, Georgiana M.",Dorcas,1879,f,1851-1900,-0.0933659930198536
mdp.39015070329696,"Fielding, Henry,",Works;,1893,m,1851-1900,-0.0933659930198536
