htid,author,title,year,authgender,period,diff
uiuo.ark:/13960/t8pc3d46s,,Hardenbrass and Haverill;,1817,m,1800-1850,-0.1863757825229439
uiuo.ark:/13960/t4xh06r8n,"Prickett,",Warwick Castle,1815,f,1800-1850,-0.185956600765734
uiuo.ark:/13960/t86h56n6t,"Thomson, A. T.,",Constance,1833,f,1800-1850,-0.18588558644451264
uiuo.ark:/13960/t41r79s6c,"Liardet, Frederick.",Tales by a barrister,1844,m,1800-1850,-0.18577191778864444
uc2.ark:/13960/t1qf8q81v,"Hook, Theodore Edward,","Births, deaths, and marriages",1839,m,1800-1850,-0.18544985659701801
nyp.33433074925748,"Amory, Thomas,","The spirit of Buncle, or, The surprising adventures of that original and extraordinary character John Buncle, Esq",1823,m,1800-1850,-0.18479350404193123
uiuo.ark:/13960/t6834fx7b,"Roche, Regina Maria,",The Munster cottage boy,1820,f,1800-1850,-0.1845321247058348
mdp.39015030051570,"James, G. P. R.",The gipsy;,1835,m,1800-1850,-0.18439165553881692
njp.32101068601978,"Reynolds, George W. M.",The mysteries of the court of London,1850,m,1800-1850,-0.1842774611800182
mdp.39015063751468,"Banim, John,",The Boyne water,1826,m,1800-1850,-0.18407919459643463
mdp.39015006945011,"Martineau, Harriet,",Illustrations of political economy,1832,f,1800-1850,-0.18359800474516613
uiuo.ark:/13960/t5z610t1j,"Cobbold, Richard,","Freston Tower, or, The early days of Cardinal Wolsey",1850,m,1800-1850,-0.18352190124440504
uiuo.ark:/13960/t0vq3hk4p,"Kingsley, Charles,","Alton Locke, tailor and poet",1850,m,1800-1850,-0.18317065431781582
uiuo.ark:/13960/t11n8sc0d,"Burney, Fanny,",The wanderer,1814,f,1800-1850,-0.18317065431781582
inu.30000083748669,"Blessington, Marguerite,","Marmaduke Herbert; or, The fatal error",1847,f,1800-1850,-0.1831706543178157
uiuo.ark:/13960/t5gb2gp5w,"Gore,",The opera,1832,f,1800-1850,-0.1826401503390359
hvd.hweccr,"Lytton, Edward Bulwer Lytton,","Godolphin, or, The oath",1833,m,1800-1850,-0.18220911585627714
uc1.b3327358,"Scargill, William Pitt,",Truckleborough hall;,1827,m,1800-1850,-0.18220911585627714
uiuo.ark:/13960/t7zk5x86t,"James, G. P. R.","Beauchamp: or, The error",1848,m,1800-1850,-0.182022548692098
nyp.33433044758377,"Pyne, W. H.",The twenty-ninth of May,1825,m,1800-1850,-0.1819940106937532
mdp.39015031644431,"Hook, Theodore Edward,",Maxwell,1830,m,1800-1850,-0.18192594433524162
mdp.39015053654904,"Edgeworth, Maria,",Tales of fashionable life,1809,f,1800-1850,-0.1817461528933143
mdp.39015059376114,,The New British novelist;,1830,u,1800-1850,-0.18150565265281393
mdp.39015052053983,"Reynolds, George W. M.",The mysteries of the court of London,1850,m,1800-1850,-0.1813486421331092
mdp.39015006575990,"Defoe, Daniel,",The novels and miscellaneous works,1840,m,1800-1850,-0.18129448170993584
njp.32101064789785,"Porter, Anna Maria,",The barony,1830,f,1800-1850,-0.1812944817099355
mdp.39015059415599,"James, G. P. R.","Darnley; or, the field of the cloth of gold",1830,m,1800-1850,-0.1804234015705629
mdp.39015059376080,,The New British novelist;,1830,u,1800-1850,-0.17992038346191103
uiuo.ark:/13960/t9k36bp0z,,"Modern times, or, Anecdotes of the English family",1809,u,1800-1850,-0.17992038346191103
uiuo.ark:/13960/t08w3sq9n,,The Golden calf,1849,u,1800-1850,-0.17959283678650984
uiuo.ark:/13960/t04x5nx9j,"Fisher,",Family failings,1849,f,1800-1850,-0.1791918744769671
uc1.b3327582,"[Pisani, Marianna",Vandeleur;,1836,f,1800-1850,-0.17919187447696683
njp.32101065706432,"Rede, William Leman,","The wedded wanderer; or, The soldier's fate",1827,m,1800-1850,-0.17858445460966482
njp.32101064791856,"Williams, Robert Folkestone,",Maids of honour,1845,m,1800-1850,-0.17836296201012353
nyp.33433074931118,"Brontë, Emily,",Wuthering Heights,1848,f,1800-1850,-0.1780424491896107
uc1.b3546644,"Loudon,",First love,1830,f,1800-1850,-0.17804244918961054
njp.32101042589984,"Reynolds, George W. M.",Robert Macaire in England,1845,m,1800-1850,-0.17796728947521762
uiuo.ark:/13960/t2m623x3j,"Plumptre, Anne,",The history of myself and my friend;,1813,f,1800-1850,-0.1767091158562773
uiuo.ark:/13960/t7hq4mb7f,"Whitehead, Charles,",Richard Savage,1844,m,1800-1850,-0.1766240094732986
uc2.ark:/13960/t6251hf25,,"The School for sisters, or, The lesson of experience",1823,u,1800-1850,-0.17662400947329854
uiuo.ark:/13960/t5h99gq2h,"Du Bois, Edward,",Old Nick;,1801,m,1800-1850,-0.17595911585627722
hvd.hw2feo,"Helme, Elizabeth,","St. Clair of the isles, or, The outlaws of Barra",1844,f,1800-1850,-0.17583999260341832
mdp.39015063870060,"Gaspey, Thomas,","The witch-finder; or, The wisdom of our ancestors",1824,m,1800-1850,-0.17557331338714133
uc1.b4105373,"Scott,",Trevelyan,1837,f,1800-1850,-0.17536045685244583
uc1.b3325430,"Edgeworth, Maria,",Harrington,1817,f,1800-1850,-0.1753213607542366
njp.32101063579070,,The lairds of Fife,1828,u,1800-1850,-0.1750121461593076
hvd.hn2hfk,"Kendall, Edward Augustus,",Keeper's travels in search of his master,1812,m,1800-1850,-0.17412088056215963
nnc1.1002331250,"Neele, Henry,",The romance of history,1833,m,1800-1850,-0.17355526970243113
uc1.b3327074,"Massie, W.",Fitzwiggins,1840,u,1800-1850,-0.172486893634055
mdp.39015059376502,,The New British novelist;,1830,u,1800-1850,-0.1722681709743874
hvd.hwe4lw,"Ritchie, Leitch,",The romance of history,1831,m,1800-1850,-0.17223205163609384
uiuo.ark:/13960/t3514d44q,"Grey,",Daughters,1847,f,1800-1850,-0.1717361428833042
nyp.33433074868989,,Hyde Nugent,1827,u,1800-1850,-0.17173614288330413
uiuo.ark:/13960/t76t0xv5n,"Bisset, Robert,",Modern literature;,1804,m,1800-1850,-0.1716552236407085
dul1.ark:/13960/t9p27mq34,"Jones, Hannah Maria,",Emily Moreland,1829,f,1800-1850,-0.1716552236407084
njp.32101068972577,"Lamington, Alexander Dundas Ross Wishart Cochrane-Baillie,",Ernest Vane,1849,m,1800-1850,-0.17159083628638472
njp.32101067645992,"Hofland,",Tales of the manor,1822,f,1800-1850,-0.1710249053299614
uiuo.ark:/13960/t0ms43c1g,,Excitement,1849,u,1800-1850,-0.17035014149730293
njp.32101067640720,"Moore, Alicia Radford.",The sisters,1821,f,1800-1850,-0.17013284466983664
njp.32101063693483,"Mudford, William,",Stephen Dugard,1840,m,1800-1850,-0.17013284466983652
njp.32101067646719,"Hook, Theodore Edward,",The parson's daughter,1833,m,1800-1850,-0.17013284466983652
uiuo.ark:/13960/t6f19dv0d,,James Hatfield and the Beauty of Buttermere,1843,u,1800-1850,-0.16996164110880263
uc2.ark:/13960/t6c24sp9w,"Lytton, Edward Bulwer Lytton,",The last of the barons,1843,m,1800-1850,-0.1698487806607466
uc2.ark:/13960/t94748r51,"Hutton, Catherine,",Oakwood Hall,1819,f,1800-1850,-0.1698487806607465
uiuo.ark:/13960/t9183t92d,"Lytton, Edward Bulwer Lytton,",The disowned,1829,m,1800-1850,-0.16970911585627724
uc2.ark:/13960/t1gh9cz03,"Lytton, Edward Bulwer Lytton,",Night and morning,1841,m,1800-1850,-0.16970911585627724
uiuo.ark:/13960/t8ff4f989,"Vincent, Francis,",Arundel,1840,m,1800-1850,-0.16924380282751234
uiuo.ark:/13960/t0ht34n1h,"Kelty, Mary Ann,",Osmond,1822,f,1800-1850,-0.16851863966580122
uiuo.ark:/13960/t4dn4t070,"Warner,",Herbert-Lodge,1808,f,1800-1850,-0.1685186396658011
uc1.b3327072,"Massie, W.",Sydenham;,1830,u,1800-1850,-0.1685186396658011
mdp.39015063608189,"Opie, Amelia Alderson,",Simple tales,1806,f,1800-1850,-0.1677860389332002
hvd.hwaduv,"Scott, Walter,",The Waverley novels,1829,m,1800-1850,-0.16683300966158693
hvd.32044086825528,"Gore,","Mary Raymond, and other tales",1838,f,1800-1850,-0.16679746926993183
uc2.ark:/13960/t3319x95x,"Old Sailor,",Jem Bunt,1850,m,1800-1850,-0.166099490187828
hvd.32044086801834,"Tayler, Charles B.","A fireside book, or, The account of a Christmas spent at Old Court",1828,m,1800-1850,-0.1660766372237985
uiuo.ark:/13960/t2z32g92m,"Robinson, Emma,","Whitefriars, or, The days of Charles the Second",1844,f,1800-1850,-0.16594463709179852
uiuo.ark:/13960/t9q246b3d,"Carrington, Edmund Frederick John.",Confessions of an old maid,1828,m,1800-1850,-0.16583587641965752
uiuo.ark:/13960/t2r49zz22,"Curling, Henry,",Shakespeare,1848,m,1800-1850,-0.16571751921762173
mdp.39015063869997,"Gaspey, Thomas,",The Lollards,1822,m,1800-1850,-0.16525706106175664
nyp.33433074948518,"Lathom, Francis,",Men and manners,1800,m,1800-1850,-0.1649793861265474
mdp.39015065764048,"Thomson, Richard,",Tales of an antiquary,1828,m,1800-1850,-0.1642403658562771
mdp.39015031453718,"Scott, Walter,",Waverley novels,1829,m,1800-1850,-0.16364850979567114
hvd.hwadan,"Scott, Walter,",The Waverley novels,1829,m,1800-1850,-0.16359253129141693
njp.32101068169430,"Fullerton, Georgiana,",Grantley Manor,1847,f,1800-1850,-0.16357704038457904
njp.32101063693590,"Normanby, Constantine Henry Phipps,",Yes and no,1828,m,1800-1850,-0.1632276343747957
uc2.ark:/13960/t00004q77,"Hook, Theodore Edward,","Births, deaths, and marriages",1839,m,1800-1850,-0.1630017987831066
uiuo.ark:/13960/t19k4zt0k,"Scott, Walter,",Tales of my landlord,1816,m,1800-1850,-0.16225297550540013
njp.32101032332940,"Richardson, Samuel,",The history of Sir Charles Grandison,1810,m,1800-1850,-0.16178228658798433
njp.32101064791831,"Williams, Robert Folkestone,",Maids of honour,1845,m,1800-1850,-0.16161732841666382
hvd.hn6fru,"Wakefield, Priscilla,","Juvenile anecdotes, founded on facts",1825,f,1800-1850,-0.16083814811434183
uiuo.ark:/13960/t7zk5nt75,,Constancy and contrition,1844,u,1800-1850,-0.16083814811434172
uc1.b3123857,"Hudson, Marianne Spencer Stanhope.",Almack's,1826,f,1800-1850,-0.16033411585627722
uiuo.ark:/13960/t2p55tv9n,"Balfour, Alexander,","The foundling of Glenthorn, or, The smuggler's cave",1823,m,1800-1850,-0.15986063100779252
njp.32101067646701,"Hook, Theodore Edward,",The parson's daughter,1833,m,1800-1850,-0.1598606310077924
wu.89092531771,"Hogg, James,",The three perils of woman,1823,m,1800-1850,-0.1598606310077924
mdp.39015063556404,"Opie, Amelia Alderson,",New tales,1818,f,1800-1850,-0.1596791757365167
inu.30000011865916,"West,",Ringrove;,1827,f,1800-1850,-0.15941499820921834
nnc1.1002331357,"Neele, Henry,",The romance of history,1833,m,1800-1850,-0.15932156820697613
uiuo.ark:/13960/t9z03hv5x,"Grey,",Aline,1848,f,1800-1850,-0.15899483014199162
uc2.ark:/13960/t5w66c784,"Lytton, Edward Bulwer Lytton,","Harold, the last of the Saxon kings;",1848,m,1800-1850,-0.1589948301419915
hvd.32044020392437,"Hatton, Ann Julia,","Guilty or not guilty, or, A lesson for husbands",1822,f,1800-1850,-0.15883340964158793
mdp.39015006998291,"Sewell, Elizabeth Missing,",Gertrude,1846,f,1800-1850,-0.1587278074450622
uiuo.ark:/13960/t49p3m240,"Meeke, Mary,",Langhton Priory,1809,f,1800-1850,-0.1582226293697907
uiuo.ark:/13960/t46q2mk6q,"Trollope, Frances Milton,",Young love;,1844,f,1800-1850,-0.15690423780749674
uiuo.ark:/13960/t1cj9194s,"Robertson,","Florence, or, The aspirant",1829,f,1800-1850,-0.15690423780749674
uiuo.ark:/13960/t1vd7jt2z,"Holstein, Anthony Frederick,",The miseries of an heiress,1810,m,1800-1850,-0.1566138777610392
mdp.39015063064987,,"The life and adventures of Bampfylde Moore Carew, commonly called the King of the beggars",1835,u,1800-1850,-0.15650584906861842
mdp.39015059376148,,The New British novelist;,1830,u,1800-1850,-0.15622985318346622
uc1.b3325613,"Marsh-Caldwell, Anne,",Angela,1848,f,1800-1850,-0.1561594975356665
nyp.33433075752414,,Almack's;,1827,u,1800-1850,-0.1554124797706503
uiuo.ark:/13960/t3tt50d2k,"Fisher,",Family failings,1849,f,1800-1850,-0.15491319748893023
mdp.39015065739065,"Smith, Horace,",Brambletye house;,1826,m,1800-1850,-0.1547492764988475
uiuo.ark:/13960/t3126589w,"Carrington, Edmund Frederick John.",Confessions of an old maid,1828,m,1800-1850,-0.15451303742490463
uc1.b3324315,"Hall, S. C.,",Uncle Horace,1837,f,1800-1850,-0.1539683751155364
nyp.33433076087000,"Pope, Alexander,",The works of Alexander Pope,1824,m,1800-1850,-0.1539493622628481
wu.89005062591,"Martineau, Harriet,",The land's end;,1834,f,1800-1850,-0.15380002494718642
hvd.32044086798766,"Ward, Catherine G.",Family portraits,1824,f,1800-1850,-0.15355867337840112
njp.32101068169125,"Fullerton, Georgiana,",Ellen Middleton,1844,f,1800-1850,-0.15318369212746352
mdp.39015012358589,"Morier, James Justinian,",Abel Allnutt,1837,m,1800-1850,-0.1528172239643854
njp.32101067647634,"James, G. P. R.",My Aunt Pontypool,1835,m,1800-1850,-0.15240142354858494
uiuo.ark:/13960/t4vh5wc3v,"Cursham, Mary Anne.",Norman Abbey,1832,f,1800-1850,-0.15240142354858494
uiuo.ark:/13960/t9572451c,"Croffts,",Ankerwick Castle,1800,f,1800-1850,-0.15217180242344142
uiuo.ark:/13960/t5w672s7g,,The privateer,1848,u,1800-1850,-0.15195549266787134
uiuo.ark:/13960/t4th95j1n,"Smith, Horace,","Jane Lomax; or, A mother's crime",1838,m,1800-1850,-0.1515584309247704
uiuo.ark:/13960/t70v8s06s,,"Guards, hussars and infantry",1838,u,1800-1850,-0.15045624229305893
inu.39000002347222,"Gore,",The banker's wife,1843,f,1800-1850,-0.15042340157056294
mdp.39015063994225,"Galt, John,",The spaewife;,1823,m,1800-1850,-0.15014389846497284
nyp.33433075752422,,Almack's;,1827,u,1800-1850,-0.1500094692131677
uiuo.ark:/13960/t64469q6c,,St. Clyde,1816,u,1800-1850,-0.1495634847883161
uiuo.ark:/13960/t9b56zm3g,"Gore,","Mrs. Armytage, or Female domination",1836,f,1800-1850,-0.149382013052539
mdp.39015063933637,"Howitt, Mary Botham,",Wood Leighton;,1836,f,1800-1850,-0.14921362036078173
njp.32101067172971,"Scott, Walter,",Novels and tales of the author of Waverley,1819,m,1800-1850,-0.14879630931676752
uiuo.ark:/13960/t02z1xk64,E. C. A.,Geraldine,1837,u,1800-1850,-0.1485850848485254
hvd.32044020392502,"Hatton, Ann Julia,","Guilty or not guilty, or, A lesson for husbands",1822,f,1800-1850,-0.1483587508927735
mdp.39015063617586,"Hook, Theodore Edward,",All in the wrong;,1842,m,1800-1850,-0.1480498730945845
uc1.b3327492,"White, Charles,",Almack's revisited,1828,m,1800-1850,-0.1470346972516261
hvd.hn1qjy,"Maurice, Frederick Denison,",Eustace Conway,1834,m,1800-1850,-0.14470911585627744
njp.32101065768523,"Southey, Caroline Bowles,",Chapters on churchyards,1829,f,1800-1850,-0.14470911585627733
uiuo.ark:/13960/t4kk9sz8c,"Lennox, William Pitt,",The tuft-hunter,1843,m,1800-1850,-0.14470911585627733
uiuo.ark:/13960/t8hd8jz8v,"Holstein, Anthony Frederick,",The miseries of an heiress,1810,m,1800-1850,-0.14470911585627733
njp.32101066455500,"Bowdler, H. M.","Pen Tamar, or, The history of an old maid",1830,u,1800-1850,-0.14470911585627722
uiuo.ark:/13960/t11n8mb1c,"Maberly,",The love-match,1841,f,1800-1850,-0.14470911585627722
uiuo.ark:/13960/t0ft8vh63,,"Guards, hussars and infantry",1838,u,1800-1850,-0.14470911585627722
uiuo.ark:/13960/t5z615f3n,"Ormsby, Anne.",The soldier's family,1807,f,1800-1850,-0.14470911585627722
uiuo.ark:/13960/t7xk8tj3j,"Lennox, William Pitt,",The tuft-hunter,1843,m,1800-1850,-0.14470911585627722
nyp.33433074915590,"More, Hannah,",Cœlebs in search of a wife,1809,f,1800-1850,-0.14470911585627722
hvd.hn2ghe,"Hurry, Margaret Ives Mitchell.",The faithful contrast,1804,f,1800-1850,-0.14470911585627722
uiuo.ark:/13960/t6xw5019g,"Mudford, William 1782-1848.",The premier,1831,m,1800-1850,-0.14470911585627722
nyp.33433074869003,,Hyde Nugent,1827,u,1800-1850,-0.14470911585627722
njp.32101069157442,"Cottin,",Clara,1808,f,1800-1850,-0.14470911585627722
uiuo.ark:/13960/t55d9316v,"Banim, John,",Father Connell,1842,m,1800-1850,-0.14470911585627722
uiuo.ark:/13960/t3223712c,"Chorley, Henry Fothergill,",Sketches of a sea port town,1834,m,1800-1850,-0.14470911585627722
mdp.39015063976412,"Wilson, John,",Lights and shadows of Scottish life,1822,m,1800-1850,-0.144709115856277
nyp.33433082533997,"Edgeworth, Maria,","The parent's assistant, or, Stories for children",1822,f,1800-1850,-0.144709115856277
nyp.33433081970224,"Edgeworth, Maria,",Frank,1822,f,1800-1850,-0.144709115856277
uc2.ark:/13960/t6sx67p3g,"Richardson, Samuel,",The history of Sir Charles Grandison ; in a series of letters,1810,f,1800-1850,-0.14274833154255173
hvd.hwadb9,"Scott, Walter,",The Waverley novels,1829,m,1800-1850,-0.14230526970243118
hvd.32044004799219,"Bunbury, Selina,",Coombe abbey,1843,f,1800-1850,-0.1420775369089089
hvd.32044086803400,"Deacon, William Frederick,",The inn-keeper's album,1823,m,1800-1850,-0.14166033536847245
inu.30000008749057,"Marryat, Frederick,",Peter Simple,1837,m,1800-1850,-0.14100541215257345
njp.32101068166618,"Cunningham, Allan,",Lord Roldan;,1836,m,1800-1850,-0.1409497173600367
uiuo.ark:/13960/t8bg37n8b,"Mudford, William 1782-1848.",The premier,1831,m,1800-1850,-0.14057688445131855
mdp.39015064001236,,Sketches of character,1808,u,1800-1850,-0.14043561158277296
uiuo.ark:/13960/t3805nm1d,,Forman,1819,u,1800-1850,-0.14028433709521526
uc1.$b440997,"Kennedy, Grace,",Father Clement,1825,f,1800-1850,-0.14003621866001548
njp.32101064790825,"Smythies, Gordon,",The matchmaker;,1842,f,1800-1850,-0.13965861080577202
uiuo.ark:/13960/t56d67b76,,"A Country curate's autobiography, or, Passages of a life without a living",1836,u,1800-1850,-0.13921461036177174
uiuo.ark:/13960/t0dv1xd8x,"Gore,",The manners of the day,1830,f,1800-1850,-0.1390272976744591
nyp.33433074951843,"Cunningham, Allan,",Paul Jones : a romance,1826,m,1800-1850,-0.13882676291510077
njp.32101063693657,"Pardoe,",Flies in amber,1850,f,1800-1850,-0.13853627635010457
uiuo.ark:/13960/t9n30df3f,"Barrett, Eaton Stannard,",The metropolis,1819,m,1800-1850,-0.13853627635010435
nnc1.1002365251,"Sinclair, Catherine,",Modern flirtations,1841,f,1800-1850,-0.13821560936277066
nyp.33433074857727,"Hawkins, Laetitia Matilda,",Rosanne;,1814,f,1800-1850,-0.1380424491896104
mdp.39015065739099,"Smith, Horace,","Adam Brown, the merchant",1843,m,1800-1850,-0.13713335828051965
njp.32101063693475,"Mudford, William,",Stephen Dugard,1840,m,1800-1850,-0.13701680816396955
uiuo.ark:/13960/t9c548f6z,"Wallace, Ellen.",Constance D'Oyley,1844,f,1800-1850,-0.1362345395850908
uiuo.ark:/13960/t54f2b957,"Martineau, Harriet,",Poor laws and paupers illustrated,1833,f,1800-1850,-0.13593718603171578
njp.32101068169521,"Gaspey, Thomas William,","Calthorpe; or, Fallen fortunes",1821,m,1800-1850,-0.13561820676536807
uiuo.ark:/13960/t5db89p9d,"Burney, Sarah Harriet,",Geraldine Fauconberg,1812,f,1800-1850,-0.1349051942876498
uiuo.ark:/13960/t36119k6f,"Carne, John,",Stratton hill,1829,m,1800-1850,-0.13480812575726686
uiuo.ark:/13960/t4qj82s7g,"Shelley, Mary Wollstonecraft,",Lodore,1835,f,1800-1850,-0.1347753410218402
uiuo.ark:/13960/t52f89c1f,"James, G. P. R.",A whim and its consequences,1850,m,1800-1850,-0.1347091158562771
uiuo.ark:/13960/t1pg2cj2j,"Edgeworth, Maria,",Popular tales,1804,f,1800-1850,-0.13450503422362414
nyp.33433074878186,"Leighton, John,",Christmas comes but once a year,1850,m,1800-1850,-0.13450503422362403
uiuo.ark:/13960/t1vd7bk3t,"Lennox, William Pitt,",The tuft-hunter,1843,m,1800-1850,-0.13429244918961036
hvd.hwadut,"Scott, Walter,",The Waverley novels,1829,m,1800-1850,-0.13388660503376637
uiuo.ark:/13960/t2b85s19d,"Lennox, William Pitt,","Compton Audley; or, Hands not hearts",1841,m,1800-1850,-0.13359800474516614
nyp.33433074930110,"Brontë, Charlotte,",Shirley,1849,f,1800-1850,-0.13359800474516603
njp.32101067172963,"Scott, Walter,",Novels and tales of the author of Waverley,1819,m,1800-1850,-0.1334731608000974
njp.32101032335505,"Richardson, Samuel,",The history of Sir Charles Grandison,1810,m,1800-1850,-0.13343092036755533
mdp.39015006945078,"Hogg, James,",Winter evening tales,1821,m,1800-1850,-0.133081208879533
mdp.39015007028478,L. E. L.,Romance and reality,1831,f,1800-1850,-0.1323124216414011
uiuo.ark:/13960/t0ns1fr1q,"Croffts,",Ankerwick Castle,1800,f,1800-1850,-0.13220911585627726
uc1.b3327539,"Normanby, Constantine Henry Phipps,",Yes and no,1828,m,1800-1850,-0.13220911585627704
nyp.33433076087018,"Pope, Alexander,",The works of Alexander Pope,1824,m,1800-1850,-0.13203305951824917
uiuo.ark:/13960/t4mk6qd0p,"Goulburn, Edward,",Frederick de Montford,1811,m,1800-1850,-0.13188860303576433
uiuo.ark:/13960/t4bp0pp3k,"Reeve, Sophia.",The mysterious wanderer,1807,f,1800-1850,-0.13082022696738838
uiuo.ark:/13960/t8hd8c284,"Marsh-Caldwell, Anne,",Emilia Wyndham,1846,f,1800-1850,-0.13042340157056298
